uid,label,direction_kurtosis,direction_skew,direction_std,direction_x,direction_y,duration,e2e_distance,linearity,mean_step_speed,quadraticity,stddev_step_speed,track_length
sim_41_37,0,-0.7417337090351768,0.031332509287268905,0.8720593605624971,0.9880952380952381,0.9642857142857143,84.0,115.97413504743201,0.9942126848207603,1.5130787028667538,-198.889848451636,0.6142145436227713,127.09861104080731
sim_41_39,0,-0.04325670304987961,0.013511952020103773,0.8219651382837007,1.0467836257309941,1.023391812865497,171.0,250.33177984426987,0.9984656492955986,1.5937464836810409,-513.5166174145382,0.5279068062136707,272.530648709458
sim_41_40,0,-0.2686168308141448,0.002379228781935434,0.8361548579063035,0.9836065573770492,0.994535519125683,183.0,255.97656142701817,0.9970794452376722,1.5425574208870965,-231.30370651795812,0.5255989994132252,282.28800802233866
sim_41_41,0,0.2188131756343643,-0.08633922641988948,0.8052223919619319,0.9281045751633987,1.0065359477124183,153.0,209.4755355644186,0.9966706108118295,1.4965353654777942,-83.88152140777134,0.5322196133812704,228.96991091810253
sim_41_42,0,0.09617461410594563,-0.010746190634658875,0.8093723942709832,1.029520295202952,0.9704797047970479,271.0,383.4188310451118,0.9985270231649068,1.5341713810235527,-66.21574859344858,0.5505858170294329,415.7604442573828
sim_41_43,0,-0.4636363636363634,0.0,0.8509629433967631,1.0,1.0,58.0,82.02438661763951,0.9957918823291151,1.5328091626110987,-120.24356836817294,0.6120735266697503,88.90293143144372
sim_41_44,0,-0.29069308986107867,-0.00912449501295001,0.8365992670711322,1.0140845070422535,1.0246478873239437,284.0,409.42032191868543,0.9995479229676023,1.5759289173859152,-142.42978947570018,0.5427863865567781,447.5638125375999
sim_41_45,0,-0.39017035839006997,0.02258898426823692,0.846236388353742,1.0241935483870968,0.967741935483871,124.0,174.72549899771354,0.9962232465089508,1.538862970017149,-1108.690484086517,0.5775064179174175,190.81900828212648
sim_41_46,0,-0.5506335593544809,0.012911444864949502,0.8581051476622457,0.9833333333333333,0.9933333333333333,300.0,419.31968711235106,0.9991176644498497,1.5373584045595114,-94.16404508348556,0.571427279651781,461.2075213678534
sim_41_47,0,-0.3311569382738768,0.004047911112275445,0.8402909549012704,0.9866666666666667,1.02,300.0,425.7370080225584,0.9987608786654604,1.5394278855206778,-45.12605698245355,0.5917446960314345,461.82836565620335
sim_41_48,0,-0.15944775825181523,0.011624726943695615,0.8238338328010498,0.9213483146067416,1.0224719101123596,89.0,122.494897852931,0.9976931874479639,1.51745880974629,-329.15701496536593,0.5199542947111232,135.0538340674198
sim_41_49,0,-0.07479738772539823,-0.016733166051364948,0.8206975352981417,0.9833333333333333,1.0533333333333332,300.0,432.29735136824513,0.9973517437829643,1.5598359438369194,-24.15541759533732,0.5629492235667325,467.9507831510758
sim_41_50,0,-0.9213250682101015,0.030312350047810903,0.888535775063838,0.9844961240310077,0.9689922480620154,129.0,178.19652072922187,0.9978522692409191,1.5138338878101278,-303.61219187588506,0.6371666804866086,195.2845715275065
sim_41_51,0,-0.6141640507804911,-0.042888498834695886,0.8662554788140775,0.9948453608247423,1.0463917525773196,194.0,280.10355228022365,0.9987503000344142,1.579548133756161,-78.75247549618625,0.5831631328703683,306.43233794869525
sim_41_52,0,-0.46710176514648083,-0.01484969143690154,0.8498868702996255,1.023076923076923,1.0153846153846153,260.0,374.7692623468472,0.9987222043833327,1.582306786470711,-321.71822666924373,0.5443392632253639,411.39976448238485
sim_41_53,0,1.0313106558180576,0.08150585419152848,0.7648645866489253,1.0344827586206897,1.0,29.0,41.72529209005013,0.9905231023307697,1.5207499053653355,-99161.2672613441,0.5852282794982016,44.10174725559473
sim_41_54,0,0.2145288136218917,0.012397284317003949,0.8079328905023954,1.02,1.0133333333333334,300.0,431.3374549004526,0.998734125615097,1.5615954906535876,-0.5077955725219563,0.5304898901679291,468.4786471960763
sim_41_55,0,-0.24530033038478294,0.009397805000917319,0.8337673536424893,0.976,0.984,125.0,173.24260445975753,0.9980761280538724,1.5113736611851236,-19.641602189656382,0.5759771317299641,188.92170764814045
sim_41_56,0,-0.16801378597512562,0.007842123736910404,0.8181612036157916,0.8857142857142857,0.9428571428571428,35.0,45.27692569068709,0.9888008240352285,1.440003315220425,-104.36068072479007,0.518890735137301,50.40011603271488
sim_41_57,0,-1.0927088024488874,-0.0885063102825956,0.9011210578947063,1.0843373493975903,1.0120481927710843,83.0,123.10970717209915,0.9980595514007737,1.6425864941964714,0.9832953910386258,0.5603193748697534,136.33467901830713
sim_41_58,0,-0.9633712672223056,0.02247985717008172,0.8907224700616229,0.956989247311828,1.021505376344086,93.0,130.17680284904833,0.9974415453778178,1.5496594534372672,-12234.011307890554,0.5926582070768304,144.11832916966586
sim_41_59,0,-0.6537732064619601,0.0037678140501993494,0.8659933281754799,0.9933333333333333,1.0033333333333334,300.0,423.56227405188014,0.9987265233846879,1.5561707673270224,-51.61359668461234,0.5671559540815557,466.85123019810675
sim_41_60,0,-0.6769135131343855,0.027755254717107977,0.8659829546799951,0.9504950495049505,0.9900990099009901,101.0,138.62178760930766,0.9945860932493611,1.5195073458655306,-27.108510525636692,0.5698778748094419,153.4702419324186
sim_41_61,0,-0.17415329412506697,0.004510439778337435,0.8278351956223601,0.9633333333333334,1.0033333333333334,300.0,417.2792829748441,0.9980159262993791,1.5252346174907314,-126.30285587948315,0.5419034615205021,457.5703852472194
sim_41_62,0,-0.7751984735426594,-0.025595003162695203,0.8769581264550523,1.02,1.0233333333333334,300.0,433.45703362617155,0.9995617161771067,1.583482385016149,-43.92266035449844,0.5909739444427611,475.0447155048447
sim_41_63,0,0.029522531532624186,0.017864087716612548,0.809304322485409,1.0458015267175573,0.916030534351145,131.0,182.12358441453978,0.9989779174717558,1.5119711578539328,-10.00288381139449,0.5492990782441041,198.0682216788652
sim_41_64,0,-0.5302426934855511,-0.035634704912060444,0.8614192229216034,1.0300751879699248,0.9624060150375939,133.0,187.49133313302778,0.9987939517651464,1.5419157472818399,-118.51983469661822,0.5931434367460894,205.0747943884847
sim_41_65,0,-0.9121733877528961,0.012367205565260865,0.8865162779730055,1.0066666666666666,0.9733333333333334,300.0,420.0809445809224,0.9976592135984564,1.5479887268977999,-48.93697695661235,0.5919438892868102,464.39661806934
sim_42_0,1,-0.6095552269800657,-0.030668857110083665,3.0455340710256023,0.9133333333333333,1.4766666666666666,300.0,520.8886637276722,0.44542972377928725,3.1727830359193856,-73.35207683064614,1.49112300196267,951.8349107758157
sim_42_1,1,-1.364915061520306,0.3430905314599402,3.0626955131433444,1.6588235294117648,0.5235294117647059,170.0,295.71100757327247,0.17289936015648572,3.10688663643429,-19.754214381046253,1.6592582021153914,528.1707281938293
sim_42_2,1,-0.8950922356153597,0.4729455784186151,2.9802303355924686,1.6736842105263159,-0.7263157894736842,95.0,173.32628190785147,0.2628243408613803,3.0955183302329905,-5621.165745000176,1.621200969337557,294.0742413721341
sim_42_3,1,-0.41965098910258014,-0.014304431272271267,2.9029354068123676,2.103030303030303,1.5151515151515151,165.0,427.6786176558281,0.7631370965263611,3.5197126294694088,-720.4561641784621,1.6604449859625237,580.7525838624524
sim_42_4,1,-0.5552514302934823,-0.13360130356566596,2.6749434054241634,0.8833333333333333,0.88,300.0,374.06015558997996,0.8778504571554838,2.647276784186697,-48.17797222999348,1.3045787166384941,794.1830352560091
sim_42_5,1,-0.8790985810417835,0.06738315916017149,3.4337087173427445,-0.6933333333333334,0.66,300.0,287.17242207426534,0.10324878927865677,3.1310640404761907,-2.5079738037767285,1.7038499467686639,939.3192121428572
sim_42_6,1,-0.7712875252341984,0.22836191247891469,2.3592864527797435,0.0,0.6113074204946997,283.0,173.0,0.047563720926941576,2.175773205024176,-389.51166205773336,1.0981531263538495,615.7438170218418
sim_42_7,1,-0.48345493908530823,0.4340151421821151,2.989953548505766,-0.03333333333333333,1.82,300.0,546.091567413378,0.2811008872538691,3.0577621987067944,-175.45302628664655,1.7039435640575435,917.3286596120383
sim_42_8,1,0.08200043774645094,-0.5223286496833469,2.588070924667852,0.43666666666666665,1.3233333333333333,300.0,418.0550203023521,0.4371806066443799,2.6444763306598817,-198.93644137214554,1.2832556006422298,793.3428991979645
sim_42_9,1,-0.38350926749152814,0.604393711658313,2.677060992124676,1.3366666666666667,1.1,300.0,519.3274496885371,0.9152041818970251,2.8050125374524395,-89.43492591333889,1.5150042897853333,841.5037612357319
sim_42_10,1,-0.7751512724184142,-0.5422906400691793,2.5657886382075468,2.865979381443299,0.5979381443298969,97.0,283.9859151436916,0.7751264142295526,3.5528351184184794,-10.448861591491731,1.5912265070033502,344.6250064865925
sim_42_11,1,0.03784309393593732,-0.6857351986108668,1.7056317561243985,3.15625,1.6875,32.0,114.5294721894762,0.9853879867329263,3.7886951401258724,-715.2714267246768,1.1681348959716065,121.23824448402792
sim_42_12,1,-0.4054492647792878,0.2107368449209149,3.1587585465742003,1.33,0.5033333333333333,300.0,426.6169241837459,0.03574449624422462,2.971827811403498,-115.7949195644858,1.7799549037457925,891.5483434210494
sim_42_13,1,-0.8767247644904761,-0.03969127427421698,3.3231509017948273,2.0238095238095237,1.375,168.0,411.04865892008456,0.4106372147362238,3.726022657867447,0.1422107653936454,1.7738424557497527,625.9718065217311
sim_42_14,1,-0.3886956782523585,0.18921771383511232,2.683191985447413,-0.47115384615384615,1.3942307692307692,104.0,153.05554547287727,0.5132023426253416,2.7877595314100483,-161.99327118486855,1.2624505576128693,289.926991266645
sim_42_15,1,-0.9157613781535558,0.046775554755330837,2.6587353832288296,0.6696035242290749,2.6916299559471364,227.0,629.6229030141772,0.694819943235026,3.5276877779635694,-37.83855282629224,1.5223447305559243,800.7851255977303
sim_42_16,1,-0.2871125208913239,0.8648711186925392,2.65048131970818,1.2032520325203253,2.2357723577235773,123.0,312.2963336320169,0.8793595269332318,3.1664670253880254,-20519.750445372683,1.8560795490973605,389.47544412272714
sim_42_17,1,-0.44944295107781995,0.09250185028820943,2.561978996480688,1.694980694980695,1.1853281853281854,259.0,535.695809205187,0.9310393071492067,2.9423581069258127,-12.727774121432777,1.477913262781949,762.0707496937855
sim_42_18,1,-2.1046712802768166,-0.4137372427090383,1.227262335243029,1.7777777777777777,-1.0,9.0,18.35755975068582,0.9268083384495173,2.1639984621281267,-574.9862156481764,0.9918554948044446,19.47598615915314
sim_42_19,1,-0.9054772825434672,0.9340643755343379,2.824567483468203,1.107843137254902,0.6862745098039216,102.0,132.92479076530458,0.31287449894078884,2.729171428283495,-301.47134051005924,1.492680107483289,278.3754856849165
sim_42_20,1,-0.4499596902123608,0.6804901030759585,2.6399062681250776,2.482233502538071,2.3045685279187818,197.0,667.2608185709693,0.9320422724636647,3.968747973970255,-24.4749665149411,1.6403243229889726,781.8433508721403
sim_42_21,1,-0.013540003060229733,0.9165487011698575,3.3386457667077467,0.93,0.12333333333333334,300.0,281.44271175498574,0.05389615832181427,2.9238524516175803,-0.23178622893277034,1.8648735903102198,877.1557354852741
sim_42_22,1,0.2146417848327573,0.02077278636285426,2.7085291446079283,0.8864628820960698,1.1877729257641922,229.0,339.40094283899685,0.8755012411905465,2.730559185818749,-19.53782435922952,1.4411098585617645,625.2980535524935
sim_42_23,1,-0.1555113017477323,0.16040756844466997,2.830056929148639,0.9033333333333333,1.59,300.0,548.6073276944084,0.7226332247655438,2.9976763668032733,-7.724720550512167,1.538593426881339,899.3029100409819
sim_42_24,1,-0.46456587561257257,0.7259269476392909,2.2656048709054253,1.6122448979591837,1.1122448979591837,98.0,191.9505144562004,0.8550231067557141,2.6244011639412324,-652.041662467182,1.4428812445263628,257.19131406624075
sim_42_25,1,0.35050887849380885,-0.37538900734471026,2.332056793667103,0.52,1.8666666666666667,300.0,581.3226298708834,0.757373830606946,2.7229029469772663,-225.83137160270573,1.3338413978715211,816.8708840931799
sim_42_26,1,0.5678274466862812,0.09822661965802015,2.4059962683344964,0.5546558704453441,1.271255060728745,247.0,342.5857556875358,0.7140637271450939,2.436689856976221,-120.23988440553447,1.3323262168840826,601.8623946731266
sim_42_27,1,0.8660471301569177,-0.41488892030797286,2.8876371916390684,0.8265682656826568,1.2656826568265682,271.0,409.6644968751869,0.29252028875949,2.923091297237704,-43.1337959082179,1.4419270106962974,792.1577415514178
sim_42_28,1,0.8787214652814015,0.24062788753012548,2.9638576528590717,1.8023715415019763,1.826086956521739,253.0,649.1378898200289,0.9691102749025606,3.437519102615326,-5.28716167722055,1.8844233473296403,869.6923329616775
sim_42_29,1,-2.136731582121132,-0.33603355941711915,2.1473497877875207,1.1666666666666667,0.16666666666666666,6.0,7.0710678118654755,0.009569451249387566,2.3425333145267584,-361942540.96246016,0.715917362781683,14.05519988716055
sim_42_30,1,-0.6203840429117329,-0.000537652289912538,2.215587379522632,0.3516483516483517,0.5934065934065934,91.0,62.76941930590086,0.1920264782222504,2.083816258137026,-2492322.6810675263,1.0209432829198628,189.6272794904694
sim_42_31,1,-0.11236038183068153,0.26875871975485965,2.057726470439357,1.8421052631578947,1.4631578947368422,95.0,223.48601745970598,0.9767255381967459,2.825465555196164,-123.40952684509303,1.3361008378979529,268.4192277436356
sim_42_32,1,0.1855872227294535,-0.08498729855552131,1.8760840459887254,0.2532467532467532,1.1818181818181819,154.0,186.1316738225926,0.1444052295130618,1.9924880030588605,-1861869.0490498198,1.0052417809591851,306.8431524710645
sim_42_33,1,-0.6101806003968937,-0.06764875288026956,2.828376055462058,0.8833333333333333,0.9966666666666667,300.0,399.5322264849232,0.607886953588125,2.777453993966543,0.4884945360006224,1.4349503980042773,833.2361981899628
sim_42_34,1,-0.9410699588477351,0.5507308254252098,1.7499662432607048,3.652173913043478,-0.6521739130434783,23.0,85.32877591996736,0.8867999758408466,3.907207187074326,-1.0608501257852714,1.248927121090929,89.86576530270949
sim_42_35,1,0.2994897430949721,-0.5007289023364123,2.7240166421420167,1.0,1.08,300.0,441.56086783137835,0.6755102307676034,2.797952359752632,-501.0780356315276,1.3259446667268375,839.3857079257897
sim_42_36,1,-0.2522990098489135,-0.5286269093023561,2.7431658743277896,1.1879699248120301,-0.06015037593984962,266.0,316.4048040090416,0.06982539304628964,2.667878472125204,-1.0516017171313563,1.3499163240849557,709.6556735853042
sim_42_37,0,-0.14817695089646588,0.034584498178861424,0.8248248967587778,1.0508474576271187,0.940677966101695,118.0,166.42415690037308,0.9981555288768312,1.5253439081133924,-716.9290787956674,0.585506180501191,179.9905811573803
sim_42_38,0,-0.02530080752511976,0.011467740903886487,0.8208259632905767,1.0301204819277108,1.0060240963855422,166.0,239.0188277102873,0.9990251886949668,1.5679208590548166,-666.9210312084645,0.5372263317709163,260.27486260309956
sim_42_39,0,-1.0127891666817126,0.026816119482473783,0.893828400088229,1.024390243902439,0.926829268292683,82.0,113.27841806805037,0.9951948126457899,1.532870104817653,-967.5741114148349,0.5980186576746991,125.69534859504755
sim_42_40,0,-0.1284447036329821,0.016014051780178232,0.8256378005988932,0.9666666666666667,1.0233333333333334,300.0,422.3138643236805,0.999702845630582,1.5302293734689898,-75.86096929974886,0.5672137144904342,459.06881204069697
sim_42_41,0,-0.07073159091495596,0.013196938331315286,0.823059952828719,0.9659090909090909,0.9431818181818182,88.0,118.80235687897779,0.9949185610235214,1.5019032335232632,-11.21727376089013,0.4942536566707093,132.16748455004716
sim_42_42,0,-1.0366898611469408,0.019631645677129807,0.8998456657795393,0.9866666666666667,0.99,300.0,419.3149174546501,0.998716646756009,1.541012160080826,-21.449792025844122,0.6233898104848683,462.3036480242478
sim_42_43,0,-0.8694896842031987,-0.0029058178833389027,0.8829621861791265,1.0166666666666666,0.99,300.0,425.7158676864183,0.9993089305965472,1.5679522231757554,-10.998370564437346,0.5786701644041616,470.38566695272664
sim_42_44,0,-0.931739964540053,-0.04102298327901356,0.8872193331219729,0.9655172413793104,1.0689655172413792,29.0,41.773197148410844,0.9934573056054682,1.5207499053653355,-6.187044083066664,0.7412075895783604,44.10174725559473
sim_42_45,0,-0.4781723545594212,-0.0314229532446862,0.858890346942866,0.9836734693877551,1.0285714285714285,245.0,348.69040709488985,0.9990203640007136,1.5571618283786413,-238.08775684028424,0.5818181385647382,381.50464795276713
sim_42_46,0,-0.00036032310219846764,0.008161985000812312,0.8187595623639818,0.996031746031746,1.0158730158730158,252.0,358.52057123685387,0.9919488743479269,1.5538979701359208,-468.92443935340754,0.5290042937934529,391.58228847425204
sim_42_47,0,0.162601542993007,-0.004810807714429946,0.8015707574112718,1.0132450331125828,0.9205298013245033,151.0,206.71236053995418,0.9980650410448304,1.4797486547887555,-257.43186024601187,0.5717518780394137,223.44204687310207
sim_42_48,0,-0.22467513895931512,0.028475209689796947,0.8387679605649506,0.9942196531791907,0.9595375722543352,173.0,239.0397456491284,0.9969361998107075,1.5228750670229292,-145.478425486787,0.5418194286343834,263.45738659496675
sim_42_49,0,0.04906383220263777,-0.005524543408181434,0.8141184734968793,1.0233333333333334,1.0,300.0,429.24235578516715,0.9995902652678936,1.5568595364136122,-45.28320601898577,0.5349657782307133,467.0578609240837
sim_42_50,0,0.09939687144966314,0.000595265845911676,0.8093001091478159,0.99,0.96,300.0,413.7064176442033,0.9994037545394678,1.5025389208377726,-13.676295905473628,0.546848660997107,450.7616762513318
sim_42_51,0,0.7031478612695992,-0.024619165717918702,0.770994735659169,0.9516129032258065,1.0,62.0,85.58621384311844,0.9940399646238034,1.4948388527932728,-1154.6990254847774,0.51522500344965,92.68000887318291
sim_42_52,0,-0.4088718637866955,-0.010418670661235259,0.844718522773148,1.0055555555555555,1.0555555555555556,180.0,262.4137953690697,0.9985097718965973,1.58176422948098,-984.4437386280877,0.5804401874640768,284.7175613065764
sim_42_53,0,-0.09431214559122614,0.009858435430791282,0.8229504052712105,1.0210084033613445,1.0546218487394958,238.0,349.35655139126845,0.9984369709144465,1.5850107983786765,-347.1178496640646,0.5653968006031125,377.23257001412503
sim_42_54,0,0.12213563500045455,-0.002352240832400646,0.8078228628714204,0.9733333333333334,1.0066666666666666,300.0,420.0809445809224,0.9982442381880593,1.5184479176202572,-5.760920915692625,0.5546613875221881,455.53437528607714
sim_42_55,0,1.0122442232331874,0.025247738114251,0.7702788382515829,0.9313725490196079,1.0,102.0,139.38794782907166,0.9969041713411154,1.4944317418495157,-914.5519007854324,0.4769256573912902,152.4320376686506
sim_42_56,0,-0.1688220179822224,-0.009410985023957713,0.8275532879787527,0.9733333333333334,1.0333333333333334,300.0,425.8685243123751,0.9992070828670805,1.5388340669044336,-19.21731459898393,0.5761854862232835,461.65022007133007
sim_42_57,0,-0.5820769167595996,0.034326513002520785,0.858059107578706,0.9666666666666667,0.9611111111111111,180.0,245.3670719554684,0.9989213872821334,1.5019096450685525,-500.98730056250645,0.5819895724963635,270.34373611233946
sim_42_59,0,0.026327210087158104,-0.05485418530157124,0.8162882644092372,0.9571428571428572,1.0571428571428572,70.0,99.82484660644363,0.9974126496239093,1.5518693356114508,-1199.056253333346,0.5400940336542087,108.63085349280156
sim_42_60,0,-0.7850678914070208,0.004477786096271657,0.8767313984690442,0.99644128113879,0.99644128113879,281.0,395.9797974644666,0.9993295570227585,1.5318433016097757,-217.6963274654509,0.6386740153550748,430.447967752347
sim_42_61,0,-0.6445212732159833,0.022279281571159677,0.8674597369308255,1.0136986301369864,0.9726027397260274,73.0,102.55242561733974,0.9902019830579404,1.535567352577831,-23837.197530712645,0.6066797367288491,112.09641673818167
sim_42_62,0,-0.9640290214827498,0.004492641977120756,0.8925307339868533,1.0033333333333334,0.9933333333333333,300.0,423.56227405188014,0.9994165368903202,1.5635586001558268,0.056012938818359115,0.587609142099365,469.06758004674805
sim_42_63,0,-0.13090575644017033,-0.0016848043969058418,0.825878530761319,1.0,1.0066225165562914,151.0,214.2545215392198,0.9974029592467897,1.5417979037224352,-673.2564414771564,0.5641129873418099,232.81148346208772
sim_42_64,0,-0.690565988336199,0.00769366794333083,0.8678922773401182,1.0,0.9863013698630136,292.0,410.13168616921075,0.9995849159454873,1.5387936457537679,-1.135662566012153,0.5984492568698723,449.3277445601002
sim_42_65,0,0.28407754668284735,-0.015333622288902211,0.797891571507293,1.0144927536231885,0.9710144927536232,138.0,193.7937047481161,0.9982932941979779,1.5173079919381847,-371.3468308889356,0.5535992320934227,209.38850288746949
sim_42_66,0,-0.39395067330442846,-0.006739734846083054,0.8446995695914685,1.0216450216450217,0.9826839826839827,231.0,327.4522866006588,0.9991896578139562,1.5368803747988249,0.7931075182474963,0.600784850426463,355.01936657852855
sim_42_67,0,-0.35267889032440936,0.012846803323831715,0.8438272598372516,0.9866666666666667,1.0333333333333334,300.0,428.6210447469886,0.9988590425281261,1.570928630599063,-12.818433967217068,0.5343375065419674,471.2785891797189
sim_43_0,1,-0.32183324949070613,0.6636404363179126,2.8318010562576994,1.275,1.1166666666666667,120.0,203.38387350033435,0.763332981453211,2.820675709874902,-13.329996495136665,1.7133170186478577,338.4810851849882
sim_43_1,1,-0.5623078211823049,0.31681591172401535,3.0062575768990287,0.9878542510121457,1.5991902834008098,247.0,464.2854725274096,0.6572750429142168,3.1802067442851394,-43.26343056061981,1.5675252042734316,785.5110658384294
sim_43_2,1,-1.6545014995507388,-0.11886268982887475,1.4977519863087418,2.4358974358974357,2.051282051282051,39.0,124.19742348374221,0.9873013159206567,3.3448945025410306,-3323.8476002992934,1.0937532406745962,130.4508855991002
sim_43_3,1,-1.118202871546976,-0.051938727220359755,2.1875624991071683,0.45625,1.5125,160.0,252.77064703006954,0.8624462056404285,2.4375294380070605,-655.0586227131832,1.1574542059403399,390.0047100811297
sim_43_4,1,-0.20011843475389135,-0.22599028864554593,2.8491714195144136,0.44666666666666666,1.8733333333333333,300.0,577.7542730261715,0.19751096121475134,3.0743085067814335,-12233.163989958093,1.5411988423944454,922.2925520344301
sim_43_5,1,-0.5270843830369683,-0.2508924260441933,2.1179759928380175,1.0434782608695652,3.347826086956522,46.0,161.3071604114337,0.7265764495165858,3.85527412916487,-27006.457181703456,1.3854494161261284,177.34260994158402
sim_43_6,1,-0.8076615023925369,-0.38590511898166735,3.4075390272485837,-0.38666666666666666,0.65,300.0,226.8942484947558,0.02377972587161519,3.1114400325963825,-2.188465538688908,1.5818578497734737,933.4320097789147
sim_43_7,1,-0.9329280618355842,-0.5223533281391796,3.126991270763208,1.9475982532751093,1.296943231441048,229.0,535.8404613315422,0.5410285879818741,3.540494642134969,-10.528386881970649,1.648688205266201,810.7732730489079
sim_43_8,1,-0.4342011568023061,-0.16176283600973523,2.7376185920532383,0.33,1.2233333333333334,300.0,380.1184026063458,0.4148608509413279,2.6929501358544194,-41739.08983841968,1.359418833841015,807.8850407563258
sim_43_9,1,-1.1400249386757753,-0.11839041440533166,2.496747516700639,1.1702898550724639,0.7210144927536232,276.0,379.38107491017524,0.8970317927835166,2.566713739954425,-13.15706895685262,1.2390193634186157,708.4129922274212
sim_43_10,1,-1.1428338453684201,-0.10107307355730258,2.97226938705169,1.0218340611353711,0.6157205240174672,229.0,273.1977305908671,0.29000843756270483,2.9148858597340013,-46.79411125070447,1.3270577779886417,667.5088618790863
sim_43_11,1,0.02990346595195703,0.09907023056251962,2.935010883947262,0.016666666666666666,1.11,300.0,333.0375354220602,0.3174128602562428,2.7701199127965888,-1332.4879450380656,1.4741446114253804,831.0359738389766
sim_43_12,1,-0.16396774116277912,-0.3253164107378137,3.0302607148560665,1.432,1.164,250.0,461.351276144328,0.9728430772409812,3.1144371318321373,-57.42877292236228,1.6994944400806995,778.6092829580343
sim_43_13,1,-0.36588958565739294,0.43275183111026333,3.23175734787678,1.4466666666666668,0.77,300.0,491.64723125428054,0.7510185001261968,3.0747359882513567,0.04542325026112104,1.917289389359872,922.4207964754071
sim_43_14,1,-1.0704654554964077,-0.14542074314260167,3.2240782696639627,1.537037037037037,0.3271604938271605,162.0,254.57808232446092,0.00014580540656702553,3.2764499710634345,-4267.7158373340235,1.459134372832955,530.7848953122764
sim_43_15,1,0.7706823063917208,-0.16923584893976445,2.615719573824551,1.37,0.8666666666666667,300.0,486.3342472004208,0.8467794448971222,2.7471222810357006,-19.112614250783732,1.3868378322778798,824.1366843107102
sim_43_16,1,-0.6202853084590259,0.31844650071555225,2.408464137751006,0.9139784946236559,0.46774193548387094,186.0,190.9685838037241,0.7548808287493487,2.3198437017607745,-1343.1055816434962,1.2137396380930663,431.490928527504
sim_43_17,1,-0.8817397746347195,0.08165775295829586,2.564938812352277,0.8566666666666667,0.8566666666666667,300.0,363.4528855298854,0.7807693896188636,2.497694619693293,-39.8842637949592,1.3446889058149634,749.3083859079879
sim_43_18,1,-0.9321534129606501,0.6677616624189797,2.20713427086426,1.4848484848484849,1.2121212121212122,66.0,126.50691680694776,0.6963274626516917,2.5179488365941602,-7747.349730288247,1.4850549490670912,166.18462321521457
sim_43_19,1,-0.953150786675609,-0.36871381356547933,3.1362309297059814,0.20333333333333334,0.29333333333333333,300.0,107.07474025184464,0.8047802047048597,2.7977255940009162,0.39549203077808603,1.4615282528933722,839.3176782002749
sim_43_20,1,0.8081447229234526,-0.28478751323818646,1.8689034217957863,0.24,2.64,50.0,132.54433220624713,0.5198252655085019,2.968001234271842,-797524876.0474724,1.3080400121406157,148.4000617135921
sim_43_21,1,-0.5953533266679769,0.23833852187314764,2.957363690857112,0.12,0.86,300.0,260.4995201531089,0.6465353614524204,2.7047909701600488,-12.867383897829031,1.4778720539142287,811.4372910480147
sim_43_22,1,-1.1168376614291917,0.1638780852284426,3.359117960028757,1.1571428571428573,0.6142857142857143,210.0,275.118156434649,0.012966302070797749,3.243952476611459,-5.988576876092589,1.5737764547375797,681.2300200884064
sim_43_23,1,2.76668755895239,1.8499652537687283,2.5840957839074314,0.02857142857142857,-1.4857142857142858,35.0,52.009614495783374,0.00697713637788557,2.836293769768904,-28406.603061747777,0.9171433569973579,99.27028194191165
sim_43_24,1,-0.5076340146841831,-0.00420429235559025,2.839808287739,0.043333333333333335,1.1166666666666667,300.0,335.2521439155908,0.1753889024727023,2.689965664889274,-111.1687459980338,1.4413251038714832,806.9896994667821
sim_43_25,1,-1.1469024139497916,0.12617303941664096,2.5316792845856284,0.91,2.65,100.0,280.1892217769984,0.7966686668009894,3.4368080709053226,-40.84271893460283,1.564720512986277,343.68080709053226
sim_43_26,1,-0.5210775836997388,-0.05671620598421176,3.008883531324816,0.1952191235059761,0.9880478087649402,251.0,252.79438284898657,0.08986744757862569,2.8278089500316708,-6821.328649578852,1.4391753283690352,709.7800464579493
sim_43_27,1,-0.27386969439485753,-0.046142698061558796,3.103286788050516,-0.27666666666666667,0.42,300.0,150.88074761214565,0.01709219845391366,2.7716235306740695,-81.77559830768791,1.4837238077038255,831.4870592022208
sim_43_28,1,-2.3085714285714287,-0.8693015191493314,2.091650066335189,0.25,2.25,4.0,9.055385138137417,0.3232902917264465,2.6157101849785374,-180615575356.98624,1.6303558593753533,10.46284073991415
sim_43_29,1,0.06784984299770791,-0.2934475300450762,2.499653955289366,1.3235294117647058,0.0,68.0,90.0,0.0025840169144116234,2.478785775857474,-1006.0528873860991,1.3622118327949806,168.55743275830824
sim_43_30,1,-0.8942619668477518,-0.5434587287566081,2.652458695535008,-0.8273809523809523,-0.011904761904761904,168.0,139.01438774457844,0.011439747284882746,2.418966800294957,-860.6390835187442,1.367054393324886,406.3864224495528
sim_43_31,1,0.22703965472587573,-0.05972788453155704,2.536103748315952,0.14666666666666667,1.0,300.0,303.2094985319556,0.3081287876917894,2.435923367105165,-62086.768321198,1.2327249015592927,730.7770101315496
sim_43_32,1,-0.031064286541292674,0.5943516257135844,2.6560852563291126,-0.7333333333333333,1.71,300.0,558.1836615308621,0.5635304182027363,2.9217425347353077,-2.580446407699324,1.4071557225073448,876.5227604205922
